 2.39883292e+02  2.39883292e+02  0.00000000e+00  2.39883292e+02 -2.45499832e-01  2.39883292e+02 -2.36638668e-01 
 2.45470892e+02  2.45470892e+02  0.00000000e+00  2.45470892e+02 -2.56734397e-01  2.45470892e+02 -2.41940372e-01 
 2.51188643e+02  2.51188643e+02  0.00000000e+00  2.51188643e+02 -2.68467364e-01  2.51188643e+02 -2.47351243e-01 
 2.57039578e+02  2.57039578e+02  0.00000000e+00  2.57039578e+02 -2.80719409e-01  2.57039578e+02 -2.52872882e-01 
 2.63026799e+02  2.63026799e+02  0.00000000e+00  2.63026799e+02 -2.93511936e-01  2.63026799e+02 -2.58506869e-01 
 2.69153480e+02  2.69153480e+02  0.00000000e+00  2.69153480e+02 -3.06867092e-01  2.69153480e+02 -2.64254761e-01 
 2.75422870e+02  2.75422870e+02  0.00000000e+00  2.75422870e+02 -3.20807778e-01  2.75422870e+02 -2.70118084e-01 
 2.81838293e+02  2.81838293e+02  0.00000000e+00  2.81838293e+02 -3.35357664e-01  2.81838293e+02 -2.76098336e-01 
 2.88403150e+02  2.88403150e+02  0.00000000e+00  2.88403150e+02 -3.50541199e-01  2.88403150e+02 -2.82196974e-01 
 2.95120923e+02  2.95120923e+02  0.00000000e+00  2.95120923e+02 -3.66383622e-01  2.95120923e+02 -2.88415418e-01 
 3.01995172e+02  3.01995172e+02  0.00000000e+00  3.01995172e+02 -3.82910966e-01  3.01995172e+02 -2.94755039e-01 
 3.09029543e+02  3.09029543e+02  0.00000000e+00  3.09029543e+02 -4.00150072e-01  3.09029543e+02 -3.01217160e-01 
 3.16227766e+02  3.16227766e+02  0.00000000e+00  3.16227766e+02 -4.18128588e-01  3.16227766e+02 -3.07803048e-01 
 3.23593657e+02  3.23593657e+02  0.00000000e+00  3.23593657e+02 -4.36874974e-01  3.23593657e+02 -3.14513909e-01 
 3.31131121e+02  3.31131121e+02  0.00000000e+00  3.31131121e+02 -4.56418505e-01  3.31131121e+02 -3.21350882e-01 
 3.38844156e+02  3.38844156e+02  0.00000000e+00  3.38844156e+02 -4.76789268e-01  3.38844156e+02 -3.28315034e-01 
 3.46736850e+02  3.46736850e+02  0.00000000e+00  3.46736850e+02 -4.98018157e-01  3.46736850e+02 -3.35407355e-01 
 3.54813389e+02  3.54813389e+02  0.00000000e+00  3.54813389e+02 -5.20136870e-01  3.54813389e+02 -3.42628751e-01 
 3.63078055e+02  3.63078055e+02  0.00000000e+00  3.63078055e+02 -5.43177896e-01  3.63078055e+02 -3.49980037e-01 
 3.71535229e+02  3.71535229e+02  0.00000000e+00  3.71535229e+02 -5.67174507e-01  3.71535229e+02 -3.57461931e-01 
 3.80189396e+02  3.80189396e+02  0.00000000e+00  3.80189396e+02 -5.92160736e-01  3.80189396e+02 -3.65075049e-01 
 3.89045145e+02  3.89045145e+02  0.00000000e+00  3.89045145e+02 -6.18171362e-01  3.89045145e+02 -3.72819897e-01 
 3.98107171e+02  3.98107171e+02  0.00000000e+00  3.98107171e+02 -6.45241889e-01  3.98107171e+02 -3.80696863e-01 
 4.07380278e+02  4.07380278e+02  0.00000000e+00  4.07380278e+02 -6.73408513e-01  4.07380278e+02 -3.88706212e-01 
 4.16869383e+02  4.16869383e+02  0.00000000e+00  4.16869383e+02 -7.02708095e-01  4.16869383e+02 -3.96848081e-01 
 4.26579519e+02  4.26579519e+02  0.00000000e+00  4.26579519e+02 -7.33178124e-01  4.26579519e+02 -4.05122467e-01 
 4.36515832e+02  4.36515832e+02  0.00000000e+00  4.36515832e+02 -7.64856679e-01  4.36515832e+02 -4.13529224e-01 
 4.46683592e+02  4.46683592e+02  0.00000000e+00  4.46683592e+02 -7.97782384e-01  4.46683592e+02 -4.22068056e-01 
 4.57088190e+02  4.57088190e+02  0.00000000e+00  4.57088190e+02 -8.31994357e-01  4.57088190e+02 -4.30738508e-01 
